SheepID,Sex,Year_,Month_,Day_
12F,F,2009,12,31
12F,F,2010,1,1
12F,F,2010,1,7
12F,F,2010,1,7
12F,F,2010,1,7
12F,F,2010,1,8
12F,F,2010,1,8
12F,F,2010,1,9
12F,F,2010,1,9
12F,F,2010,1,9
12F,F,2010,1,10
12F,F,2010,1,10
12F,F,2010,1,11
13F,F,2011,2,3
13F,F,2011,2,18
13F,F,2011,2,19
13F,F,2011,2,21
13F,F,2011,2,22
13F,F,2011,3,8
13F,F,2011,3,8
13F,F,2011,3,10
13F,F,2011,3,10
13F,F,2011,3,10
13F,F,2009,12,28
13F,F,2009,12,29
13F,F,2010,1,1
13F,F,2010,1,1
13F,F,2010,1,7
13F,F,2010,1,7
13F,F,2010,1,7
13F,F,2010,1,8
13F,F,2010,1,8
13F,F,2010,1,9
13F,F,2010,1,9
13F,F,2010,1,9
13F,F,2010,1,10
13F,F,2010,1,10
13F,F,2010,1,12
13F,F,2010,1,13
13F,F,2010,1,15
13F,F,2010,1,16
13F,F,2010,1,16
13F,F,2010,1,20
13F,F,2010,1,21
13F,F,2010,1,28
13F,F,2010,1,29
13F,F,2010,2,6
13F,F,2010,2,7
13F,F,2010,2,7
13F,F,2010,12,16
13F,F,2010,12,17
13F,F,2010,12,17
13F,F,2010,12,18
13F,F,2010,12,18
13F,F,2010,12,18
13F,F,2010,12,19
13F,F,2010,12,19
13F,F,2010,12,20
13F,F,2010,12,20
13F,F,2010,12,20
13F,F,2010,12,21
13F,F,2010,12,22
13F,F,2010,12,22
13F,F,2010,12,29
13F,F,2010,12,31
13F,F,2011,1,1
13F,F,2011,1,2
13F,F,2011,1,3
13F,F,2011,1,7
13F,F,2011,1,7
13F,F,2011,1,8
13F,F,2011,1,8
13F,F,2011,3,11
13F,F,2011,3,19
13F,F,2011,3,20
13F,F,2011,3,20
13F,F,2011,3,20
13F,F,2011,3,21
13F,F,2011,3,23
13F,F,2011,3,24
13F,F,2011,3,26
13F,F,2011,3,27
13F,F,2011,3,27
24M,M,2009,12,5
12F,F,2009,12,15
12F,F,2009,12,16
12F,F,2009,12,16
12F,F,2009,12,17
12F,F,2009,12,17
12F,F,2009,12,18
12F,F,2009,12,18
12F,F,2009,12,18
12F,F,2009,12,19
12F,F,2009,12,19
12F,F,2009,12,26
12F,F,2009,12,30
12F,F,2010,1,1
12F,F,2010,1,2
12F,F,2010,1,2
12F,F,2010,1,2
12F,F,2010,1,3
12F,F,2010,1,3
12F,F,2010,1,4
12F,F,2010,1,4
12F,F,2010,1,5
12F,F,2010,1,5
12F,F,2010,1,6
12F,F,2010,1,6
12F,F,2010,1,11
12F,F,2010,1,12
12F,F,2010,1,12
12F,F,2010,1,12
12F,F,2010,1,13
12F,F,2010,1,14
12F,F,2010,1,16
12F,F,2010,1,17
12F,F,2010,1,17
12F,F,2010,1,17
12F,F,2010,1,18
12F,F,2010,1,20
12F,F,2010,1,21
12F,F,2010,1,21
12F,F,2010,1,24
12F,F,2010,1,24
12F,F,2010,1,24
12F,F,2010,1,26
12F,F,2010,1,22
12F,F,2010,1,22
12F,F,2010,1,22
12F,F,2010,1,23
12F,F,2010,1,23
12F,F,2010,1,27
12F,F,2010,1,27
12F,F,2010,1,27
12F,F,2010,1,28
13F,F,2011,1,12
13F,F,2011,1,13
13F,F,2011,1,13
13F,F,2011,1,14
13F,F,2011,1,16
13F,F,2011,1,17
13F,F,2011,1,17
13F,F,2011,1,17
13F,F,2011,1,18
13F,F,2011,1,18
13F,F,2011,1,19
13F,F,2011,1,19
13F,F,2011,1,19
13F,F,2011,1,20
13F,F,2011,1,20
13F,F,2011,1,21
13F,F,2011,1,21
13F,F,2011,1,22
13F,F,2011,1,22
13F,F,2011,1,22
13F,F,2011,1,23
13F,F,2011,1,23
13F,F,2011,1,24
13F,F,2011,1,24
13F,F,2011,1,24
13F,F,2011,1,25
13F,F,2011,1,25
13F,F,2011,1,26
13F,F,2011,1,26
13F,F,2011,1,27
13F,F,2011,1,27
13F,F,2011,1,27
13F,F,2011,1,28
13F,F,2011,1,28
13F,F,2011,1,29
13F,F,2011,1,29
13F,F,2011,1,29
13F,F,2011,1,30
13F,F,2011,1,30
13F,F,2011,1,31
13F,F,2011,2,1
13F,F,2011,2,1
13F,F,2011,2,1
13F,F,2011,2,2
13F,F,2011,2,2
13F,F,2011,2,3
13F,F,2011,2,3
13F,F,2011,2,4
13F,F,2011,2,4
13F,F,2011,2,5
13F,F,2011,2,5
13F,F,2011,2,6
13F,F,2011,2,6
13F,F,2011,2,6
13F,F,2011,2,7
13F,F,2011,2,7
13F,F,2011,2,8
13F,F,2011,2,8
13F,F,2011,2,8
13F,F,2011,2,9
13F,F,2011,2,10
13F,F,2011,2,10
13F,F,2011,2,11
13F,F,2011,2,11
13F,F,2011,2,11
13F,F,2011,2,12
13F,F,2011,2,12
13F,F,2011,2,13
13F,F,2011,2,13
13F,F,2011,2,14
13F,F,2011,2,14
13F,F,2011,2,15
13F,F,2011,2,15
13F,F,2011,2,16
13F,F,2011,2,16
13F,F,2011,2,16
13F,F,2011,2,17
13F,F,2011,2,17
13F,F,2011,2,18
13F,F,2011,2,18
13F,F,2011,2,19
13F,F,2011,2,20
13F,F,2011,2,20
13F,F,2011,2,21
13F,F,2011,2,21
13F,F,2011,2,22
13F,F,2011,2,23
13F,F,2011,2,23
13F,F,2011,2,24
13F,F,2011,2,24
13F,F,2011,2,25
13F,F,2011,2,25
13F,F,2011,2,26
13F,F,2011,2,26
13F,F,2011,2,26
13F,F,2011,2,27
13F,F,2011,2,27
13F,F,2011,2,28
13F,F,2011,2,28
13F,F,2011,2,28
13F,F,2011,3,1
13F,F,2011,3,1
13F,F,2011,3,2
13F,F,2011,3,2
13F,F,2011,3,4
13F,F,2011,3,5
13F,F,2011,3,5
13F,F,2011,3,5
13F,F,2011,3,6
13F,F,2011,3,6
13F,F,2011,3,7
13F,F,2011,3,7
13F,F,2011,3,8
13F,F,2011,3,9
13F,F,2011,3,9
13F,F,2009,12,25
13F,F,2009,12,26
13F,F,2009,12,26
13F,F,2009,12,27
13F,F,2009,12,27
13F,F,2009,12,28
13F,F,2009,12,28
13F,F,2009,12,29
13F,F,2009,12,30
13F,F,2009,12,30
13F,F,2009,12,30
13F,F,2009,12,31
13F,F,2009,12,31
13F,F,2010,1,2
13F,F,2010,1,2
13F,F,2010,1,2
13F,F,2010,1,3
13F,F,2010,1,3
13F,F,2010,1,4
13F,F,2010,1,4
13F,F,2010,1,4
13F,F,2010,1,5
13F,F,2010,1,5
13F,F,2010,1,6
13F,F,2010,1,6
13F,F,2010,1,11
13F,F,2010,1,11
13F,F,2010,1,12
13F,F,2010,1,12
13F,F,2010,1,17
13F,F,2010,1,17
13F,F,2010,1,17
13F,F,2010,1,18
13F,F,2010,1,18
13F,F,2010,1,19
13F,F,2010,1,19
13F,F,2010,1,19
13F,F,2010,1,20
13F,F,2010,1,27
13F,F,2010,1,28
13F,F,2010,1,29
13F,F,2010,2,1
13F,F,2010,2,2
13F,F,2010,2,2
13F,F,2010,2,3
13F,F,2010,2,3
13F,F,2010,2,3
13F,F,2010,2,4
13F,F,2010,2,4
13F,F,2010,2,5
13F,F,2010,2,5
13F,F,2010,2,6
13F,F,2010,2,6
13F,F,2010,12,15
13F,F,2010,12,15
13F,F,2010,12,16
13F,F,2010,12,23
13F,F,2010,12,23
13F,F,2010,12,23
13F,F,2010,12,24
13F,F,2010,12,24
13F,F,2010,12,25
13F,F,2010,12,25
13F,F,2010,12,25
13F,F,2010,12,26
13F,F,2010,12,26
13F,F,2010,12,27
13F,F,2010,12,27
13F,F,2010,12,28
13F,F,2010,12,28
13F,F,2010,12,30
13F,F,2010,12,30
13F,F,2010,12,30
13F,F,2010,12,31
13F,F,2011,1,1
13F,F,2011,1,2
13F,F,2011,1,2
13F,F,2011,1,3
13F,F,2011,1,4
13F,F,2011,1,4
13F,F,2011,1,4
13F,F,2011,1,5
13F,F,2011,1,5
13F,F,2011,1,6
13F,F,2011,1,6
13F,F,2011,1,7
13F,F,2011,1,9
13F,F,2011,1,9
13F,F,2011,1,9
13F,F,2011,1,10
13F,F,2011,1,10
13F,F,2011,1,11
13F,F,2011,1,11
13F,F,2011,1,12
13F,F,2011,1,12
13F,F,2010,3,8
13F,F,2010,3,8
13F,F,2010,3,8
13F,F,2010,3,9
13F,F,2010,3,9
13F,F,2010,3,10
13F,F,2010,3,10
13F,F,2010,3,10
13F,F,2010,3,11
13F,F,2010,3,11
13F,F,2010,3,12
13F,F,2010,3,13
13F,F,2010,3,13
13F,F,2010,3,13
13F,F,2010,3,14
13F,F,2010,3,14
13F,F,2010,3,15
13F,F,2010,3,15
13F,F,2010,3,15
13F,F,2010,3,16
13F,F,2010,3,16
13F,F,2010,3,17
13F,F,2010,3,17
13F,F,2010,3,18
13F,F,2010,3,18
13F,F,2010,3,18
13F,F,2010,3,19
13F,F,2010,3,19
13F,F,2010,3,20
13F,F,2010,3,20
13F,F,2010,3,20
13F,F,2010,3,21
13F,F,2010,3,21
13F,F,2010,3,22
13F,F,2010,3,22
13F,F,2010,3,23
13F,F,2010,3,23
13F,F,2010,3,24
13F,F,2010,3,24
13F,F,2010,3,25
13F,F,2010,3,25
13F,F,2010,3,25
13F,F,2010,3,26
13F,F,2010,3,26
13F,F,2010,3,27
13F,F,2010,3,27
13F,F,2010,3,28
13F,F,2010,3,28
13F,F,2010,3,29
13F,F,2010,3,29
13F,F,2010,3,30
13F,F,2010,3,30
13F,F,2010,3,30
13F,F,2010,3,31
13F,F,2010,3,31
13F,F,2011,3,11
13F,F,2011,3,12
13F,F,2011,3,12
13F,F,2011,3,13
13F,F,2011,3,13
13F,F,2011,3,13
13F,F,2011,3,14
13F,F,2011,3,14
13F,F,2011,3,15
13F,F,2011,3,15
13F,F,2011,3,16
13F,F,2011,3,17
13F,F,2011,3,18
13F,F,2011,3,18
13F,F,2011,3,19
13F,F,2011,3,21
13F,F,2011,3,22
13F,F,2011,3,22
13F,F,2011,3,23
13F,F,2011,3,23
13F,F,2011,3,25
13F,F,2011,3,25
13F,F,2011,3,25
13F,F,2011,3,26
13F,F,2011,3,28
13F,F,2011,3,28
13F,F,2011,3,28
13F,F,2011,3,29
13F,F,2011,3,29
13F,F,2011,3,30
13F,F,2011,3,30
13F,F,2011,3,30
13F,F,2011,3,31
13F,F,2011,3,31
13F,F,2010,2,19
13F,F,2010,2,20
13F,F,2010,2,21
13F,F,2010,2,21
13F,F,2010,2,21
13F,F,2010,2,22
13F,F,2010,2,22
13F,F,2010,2,23
13F,F,2010,2,23
13F,F,2010,2,23
13F,F,2010,2,24
13F,F,2010,2,8
13F,F,2010,2,11
13F,F,2010,2,12
13F,F,2010,2,13
13F,F,2010,2,17
13F,F,2010,2,18
13F,F,2010,2,18
13F,F,2010,2,18
13F,F,2010,2,19
13F,F,2010,2,25
13F,F,2010,2,26
13F,F,2010,2,26
13F,F,2010,2,27
13F,F,2010,2,27
13F,F,2010,2,28
13F,F,2010,2,28
13F,F,2010,2,28
13F,F,2010,3,1
13F,F,2010,3,1
13F,F,2010,3,2
13F,F,2010,2,24
13F,F,2010,3,3
13F,F,2010,3,3
13F,F,2010,3,3
13F,F,2010,3,4
13F,F,2010,3,4
13F,F,2010,3,5
13F,F,2010,3,5
13F,F,2010,3,5
13F,F,2010,3,6
13F,F,2010,3,6
13F,F,2010,3,7
13F,F,2010,3,2
12F,F,2009,12,10
12F,F,2009,12,10
12F,F,2009,12,11
12F,F,2009,12,11
12F,F,2009,12,12
12F,F,2009,12,12
12F,F,2009,12,13
12F,F,2009,12,13
12F,F,2009,12,13
12F,F,2009,12,14
12F,F,2009,12,14
12F,F,2009,12,15
12F,F,2009,12,15
12F,F,2009,12,26
12F,F,2010,1,4
12F,F,2010,1,13
12F,F,2010,1,14
12F,F,2010,1,15
12F,F,2010,1,15
12F,F,2010,1,16
12F,F,2010,1,18
12F,F,2010,1,19
12F,F,2010,1,19
12F,F,2010,1,19
12F,F,2010,1,20
12F,F,2010,1,25
12F,F,2010,1,26
13F,F,2011,1,14
13F,F,2011,1,15
13F,F,2011,1,15
13F,F,2011,1,16
13F,F,2011,2,13
13F,F,2011,2,23
13F,F,2011,3,3
13F,F,2011,3,3
13F,F,2011,3,3
13F,F,2011,3,4
13F,F,2009,12,24
13F,F,2009,12,25
13F,F,2010,3,7
13F,F,2010,3,28
13F,F,2011,3,15
13F,F,2011,3,16
13F,F,2011,3,17
13F,F,2011,3,18
13F,F,2010,2,20
13F,F,2010,2,8
13F,F,2010,2,8
13F,F,2010,2,9
13F,F,2010,2,11
13F,F,2010,2,12
13F,F,2010,2,13
13F,F,2010,2,13
13F,F,2010,2,14
13F,F,2010,2,15
13F,F,2010,2,15
13F,F,2010,2,16
13F,F,2010,2,16
13F,F,2010,2,26
24M,M,2009,12,4
24M,M,2009,12,5
24M,M,2009,12,5
24M,M,2009,12,6
13F,F,2010,1,29
13F,F,2010,1,30
13F,F,2010,2,1
13F,F,2010,2,9
13F,F,2010,2,10
13F,F,2010,2,10
13F,F,2010,2,11
13F,F,2010,2,14
13F,F,2010,2,16
13F,F,2010,2,17
36M,M,2009,2,28
36M,M,2009,3,1
36M,M,2009,3,1
36M,M,2009,3,18
37M,M,2009,2,28
37M,M,2009,3,1
37M,M,2009,3,2
37M,M,2009,3,2
37M,M,2009,3,3
37M,M,2009,3,14
37M,M,2009,3,15
37M,M,2009,3,18
37M,M,2009,12,27
37M,M,2009,12,28
37M,M,2009,12,28
37M,M,2009,12,28
37M,M,2009,12,29
37M,M,2009,12,29
37M,M,2009,12,30
37M,M,2009,12,30
37M,M,2010,2,1
37M,M,2010,2,2
37M,M,2010,3,16
37M,M,2010,3,17
37M,M,2010,3,17
13F,F,2010,1,30
13F,F,2010,1,31
13F,F,2010,2,1
36M,M,2009,3,2
36M,M,2009,3,2
36M,M,2009,3,2
36M,M,2009,3,3
36M,M,2009,3,3
36M,M,2009,3,4
36M,M,2009,3,4
36M,M,2009,3,10
36M,M,2009,3,11
36M,M,2009,3,11
36M,M,2009,3,12
36M,M,2009,3,12
36M,M,2009,3,13
36M,M,2009,3,13
36M,M,2009,3,14
36M,M,2009,3,14
36M,M,2009,3,15
36M,M,2009,3,15
36M,M,2009,3,16
36M,M,2009,3,21
36M,M,2009,3,21
36M,M,2009,3,22
36M,M,2009,3,22
36M,M,2009,3,22
36M,M,2009,3,23
36M,M,2009,3,23
36M,M,2009,3,24
36M,M,2009,3,24
36M,M,2009,3,24
36M,M,2009,3,25
36M,M,2009,3,25
36M,M,2009,3,27
36M,M,2009,3,28
36M,M,2009,3,28
37M,M,2009,3,3
37M,M,2009,3,15
37M,M,2009,3,20
37M,M,2009,3,21
37M,M,2009,3,21
37M,M,2009,3,22
37M,M,2009,3,22
37M,M,2009,3,23
37M,M,2009,3,23
37M,M,2009,3,26
37M,M,2009,3,27
37M,M,2009,3,28
37M,M,2009,3,28
37M,M,2011,2,2
37M,M,2011,2,2
37M,M,2011,2,4
37M,M,2011,2,5
37M,M,2011,2,9
37M,M,2011,2,14
37M,M,2011,2,15
37M,M,2011,2,15
37M,M,2011,2,16
37M,M,2011,2,16
37M,M,2011,2,17
37M,M,2011,2,17
37M,M,2011,2,17
37M,M,2011,2,18
37M,M,2011,2,18
37M,M,2011,2,19
37M,M,2011,2,19
37M,M,2011,2,19
37M,M,2011,2,20
37M,M,2011,2,20
37M,M,2011,2,21
37M,M,2011,2,22
37M,M,2011,2,22
37M,M,2011,2,22
37M,M,2011,2,23
37M,M,2011,2,23
37M,M,2011,2,24
37M,M,2011,2,25
37M,M,2011,2,25
37M,M,2011,2,26
37M,M,2011,2,27
37M,M,2011,2,28
37M,M,2011,3,1
37M,M,2011,3,1
37M,M,2011,3,2
37M,M,2011,3,2
37M,M,2011,3,3
37M,M,2011,3,5
37M,M,2011,3,6
37M,M,2011,3,6
37M,M,2011,3,6
37M,M,2011,3,7
37M,M,2011,3,8
37M,M,2011,3,8
37M,M,2011,3,9
37M,M,2011,3,9
37M,M,2011,3,9
37M,M,2011,3,10
37M,M,2011,3,10
37M,M,2011,3,11
37M,M,2011,3,11
37M,M,2011,3,11
37M,M,2011,3,12
37M,M,2011,3,12
37M,M,2011,3,13
37M,M,2011,3,15
37M,M,2011,3,16
37M,M,2011,3,16
37M,M,2011,3,16
37M,M,2011,3,17
37M,M,2011,3,17
37M,M,2011,3,18
37M,M,2011,3,18
37M,M,2011,3,19
37M,M,2011,3,19
37M,M,2011,3,19
37M,M,2011,3,20
37M,M,2011,3,20
37M,M,2011,3,21
37M,M,2011,3,21
37M,M,2011,3,21
37M,M,2011,3,22
37M,M,2011,3,22
37M,M,2011,3,23
37M,M,2011,3,23
37M,M,2011,3,24
37M,M,2011,3,24
37M,M,2011,3,24
37M,M,2011,3,25
37M,M,2011,3,25
37M,M,2011,3,26
37M,M,2011,3,26
37M,M,2011,3,27
37M,M,2011,3,27
37M,M,2011,3,28
37M,M,2011,3,28
37M,M,2011,3,29
37M,M,2011,3,29
37M,M,2011,3,29
37M,M,2011,3,30
37M,M,2011,3,30
37M,M,2011,3,31
37M,M,2011,3,31
37M,M,2009,12,19
37M,M,2009,12,20
37M,M,2009,12,20
37M,M,2009,12,20
37M,M,2009,12,21
37M,M,2009,12,21
37M,M,2009,12,22
37M,M,2009,12,22
37M,M,2009,12,23
37M,M,2009,12,24
37M,M,2009,12,25
37M,M,2009,12,25
37M,M,2009,12,26
37M,M,2009,12,27
37M,M,2009,12,31
37M,M,2010,1,1
37M,M,2010,1,2
37M,M,2010,1,2
37M,M,2010,1,3
37M,M,2010,1,4
37M,M,2010,1,4
37M,M,2010,1,5
37M,M,2010,1,7
37M,M,2010,1,8
37M,M,2010,1,9
37M,M,2010,1,9
37M,M,2010,1,9
37M,M,2010,1,10
37M,M,2010,1,19
37M,M,2010,1,19
37M,M,2010,1,20
37M,M,2010,1,20
37M,M,2010,1,21
37M,M,2010,1,21
37M,M,2010,1,23
37M,M,2010,1,24
37M,M,2010,1,24
37M,M,2010,1,25
37M,M,2010,1,26
37M,M,2010,1,26
37M,M,2010,1,27
37M,M,2010,1,27
37M,M,2010,1,28
37M,M,2010,1,29
37M,M,2010,1,30
37M,M,2010,12,22
37M,M,2010,12,24
37M,M,2010,12,25
37M,M,2010,12,25
37M,M,2010,12,26
37M,M,2010,12,26
37M,M,2010,12,26
37M,M,2010,12,29
37M,M,2010,12,29
37M,M,2011,1,6
37M,M,2011,1,7
37M,M,2011,1,8
37M,M,2011,1,8
37M,M,2011,1,8
37M,M,2011,1,9
37M,M,2011,1,13
37M,M,2011,1,14
37M,M,2011,1,15
37M,M,2011,1,15
37M,M,2011,1,16
37M,M,2011,1,16
37M,M,2011,1,17
37M,M,2011,1,17
37M,M,2011,1,18
37M,M,2011,1,18
37M,M,2011,1,18
37M,M,2011,1,25
37M,M,2011,1,25
37M,M,2011,1,26
37M,M,2011,1,27
37M,M,2011,1,27
37M,M,2011,1,28
37M,M,2011,1,28
37M,M,2011,1,28
37M,M,2011,1,29
37M,M,2011,1,30
37M,M,2011,1,30
37M,M,2011,1,31
37M,M,2011,1,31
37M,M,2010,3,18
37M,M,2010,3,18
37M,M,2010,3,19
37M,M,2010,3,19
37M,M,2010,3,20
37M,M,2010,3,20
37M,M,2010,3,21
37M,M,2010,3,21
37M,M,2010,3,22
37M,M,2010,3,22
37M,M,2010,3,23
37M,M,2010,3,23
37M,M,2010,3,23
37M,M,2010,3,24
37M,M,2010,3,24
37M,M,2010,3,25
37M,M,2010,3,27
37M,M,2010,3,28
37M,M,2010,3,28
37M,M,2010,3,28
37M,M,2010,3,30
37M,M,2010,3,31
37M,M,2010,3,31
37M,M,2010,3,8
37M,M,2010,3,9
37M,M,2010,3,10
37M,M,2010,3,10
37M,M,2010,3,11
37M,M,2010,3,11
37M,M,2010,3,12
37M,M,2010,3,12
37M,M,2010,3,13
37M,M,2010,3,13
37M,M,2010,3,13
37M,M,2010,3,14
37M,M,2010,3,15
37M,M,2010,3,15
37M,M,2010,3,16
37M,M,2010,3,18
37M,M,2010,3,2
37M,M,2010,3,2
37M,M,2010,3,3
37M,M,2010,3,3
37M,M,2010,3,3
37M,M,2010,3,4
37M,M,2010,3,5
37M,M,2010,3,5
37M,M,2010,3,5
37M,M,2010,3,6
37M,M,2010,3,6
37M,M,2010,3,7
37M,M,2010,3,7
37M,M,2010,3,8
37M,M,2010,3,8
37M,M,2010,2,19
37M,M,2010,2,20
37M,M,2010,2,21
37M,M,2010,2,21
37M,M,2010,2,21
37M,M,2010,2,22
37M,M,2010,2,22
37M,M,2010,2,23
37M,M,2010,2,23
37M,M,2010,2,23
37M,M,2010,2,24
37M,M,2010,2,24
37M,M,2010,2,25
37M,M,2010,2,25
37M,M,2010,2,26
37M,M,2010,2,27
37M,M,2010,2,28
37M,M,2010,2,28
37M,M,2010,2,28
37M,M,2010,3,1
37M,M,2010,2,26
37M,M,2010,2,26
37M,M,2010,2,27
37M,M,2010,3,1
13F,F,2010,1,31
36M,M,2009,3,4
36M,M,2009,3,5
36M,M,2009,3,5
36M,M,2009,3,6
36M,M,2009,3,6
36M,M,2009,3,7
36M,M,2009,3,7
36M,M,2009,3,8
36M,M,2009,3,8
36M,M,2009,3,9
36M,M,2009,3,9
36M,M,2009,3,9
36M,M,2009,3,12
36M,M,2009,3,14
36M,M,2009,3,16
36M,M,2009,3,17
36M,M,2009,3,17
36M,M,2009,3,17
36M,M,2009,3,18
36M,M,2009,3,19
36M,M,2009,3,19
36M,M,2009,3,19
36M,M,2009,3,20
36M,M,2009,3,20
36M,M,2009,3,26
36M,M,2009,3,26
36M,M,2009,3,27
36M,M,2009,3,27
36M,M,2009,3,29
36M,M,2009,3,29
36M,M,2009,3,29
36M,M,2009,3,30
36M,M,2009,3,30
36M,M,2009,3,31
36M,M,2009,3,31
37M,M,2009,2,28
37M,M,2009,3,1
37M,M,2009,3,4
37M,M,2009,3,5
37M,M,2009,3,5
37M,M,2009,3,5
37M,M,2009,3,6
37M,M,2009,3,6
37M,M,2009,3,7
37M,M,2009,3,7
37M,M,2009,3,8
37M,M,2009,3,8
37M,M,2009,3,8
37M,M,2009,3,9
37M,M,2009,3,9
37M,M,2009,3,10
37M,M,2009,3,10
37M,M,2009,3,10
37M,M,2009,3,11
37M,M,2009,3,11
37M,M,2009,3,12
37M,M,2009,3,12
37M,M,2009,3,13
37M,M,2009,3,13
37M,M,2009,3,13
37M,M,2009,3,14
37M,M,2009,3,15
37M,M,2009,3,16
37M,M,2009,3,16
37M,M,2009,3,17
37M,M,2009,3,17
37M,M,2009,3,18
37M,M,2009,3,18
37M,M,2009,3,19
37M,M,2009,3,19
37M,M,2009,3,20
37M,M,2009,3,20
37M,M,2009,3,23
37M,M,2009,3,24
37M,M,2009,3,24
37M,M,2009,3,25
37M,M,2009,3,25
37M,M,2009,3,25
37M,M,2009,3,26
37M,M,2009,3,27
37M,M,2009,3,28
37M,M,2009,3,29
37M,M,2009,3,29
37M,M,2009,3,30
37M,M,2009,3,30
37M,M,2009,3,30
37M,M,2009,3,31
37M,M,2009,3,31
37M,M,2011,2,1
37M,M,2011,2,1
37M,M,2011,2,2
37M,M,2011,2,3
37M,M,2011,2,3
37M,M,2011,2,4
37M,M,2011,2,4
37M,M,2011,2,5
37M,M,2011,2,6
37M,M,2011,2,6
37M,M,2011,2,7
37M,M,2011,2,7
37M,M,2011,2,7
37M,M,2011,2,8
37M,M,2011,2,8
37M,M,2011,2,9
37M,M,2011,2,9
37M,M,2011,2,10
37M,M,2011,2,21
37M,M,2011,2,24
37M,M,2011,2,24
37M,M,2011,2,27
37M,M,2011,2,28
37M,M,2011,3,4
37M,M,2011,3,4
37M,M,2011,3,4
37M,M,2011,3,5
37M,M,2011,3,13
37M,M,2011,3,14
37M,M,2011,3,14
37M,M,2011,3,14
37M,M,2011,3,15
37M,M,2011,3,31
37M,M,2009,12,23
37M,M,2009,12,24
37M,M,2009,12,25
37M,M,2009,12,26
37M,M,2009,12,30
37M,M,2009,12,31
37M,M,2010,1,6
37M,M,2010,1,6
37M,M,2010,1,7
37M,M,2010,1,7
37M,M,2010,1,8
37M,M,2010,1,10
37M,M,2010,1,11
37M,M,2010,1,12
37M,M,2010,1,12
37M,M,2010,1,12
37M,M,2010,1,13
37M,M,2010,1,13
37M,M,2010,1,14
37M,M,2010,1,14
37M,M,2010,1,14
37M,M,2010,1,15
37M,M,2010,1,16
37M,M,2010,1,16
37M,M,2010,1,17
37M,M,2010,1,17
37M,M,2010,1,17
37M,M,2010,1,18
37M,M,2010,1,18
37M,M,2010,1,19
37M,M,2010,1,22
37M,M,2010,1,22
37M,M,2010,1,22
37M,M,2010,1,23
37M,M,2010,1,24
37M,M,2010,1,25
37M,M,2010,1,27
37M,M,2010,1,28
37M,M,2010,1,29
37M,M,2010,1,29
37M,M,2010,1,30
37M,M,2010,1,31
37M,M,2010,1,31
37M,M,2010,2,1
37M,M,2010,2,1
37M,M,2010,2,2
37M,M,2010,2,3
37M,M,2010,2,3
37M,M,2010,2,5
37M,M,2010,2,6
37M,M,2010,2,6
37M,M,2010,2,6
37M,M,2010,2,7
37M,M,2010,2,7
37M,M,2010,2,8
37M,M,2010,2,8
37M,M,2010,12,20
37M,M,2010,12,21
37M,M,2010,12,21
37M,M,2010,12,22
37M,M,2010,12,23
37M,M,2010,12,24
37M,M,2010,12,24
37M,M,2010,12,27
37M,M,2010,12,28
37M,M,2010,12,28
37M,M,2010,12,29
37M,M,2010,12,30
37M,M,2010,12,30
37M,M,2010,12,31
37M,M,2010,12,31
37M,M,2010,12,31
37M,M,2011,1,2
37M,M,2011,1,2
37M,M,2011,1,3
37M,M,2011,1,4
37M,M,2011,1,5
37M,M,2011,1,5
37M,M,2011,1,5
37M,M,2011,1,6
37M,M,2011,1,9
37M,M,2011,1,10
37M,M,2011,1,11
37M,M,2011,1,11
37M,M,2011,1,12
37M,M,2011,1,12
37M,M,2011,1,13
37M,M,2011,1,14
37M,M,2011,1,19
37M,M,2011,1,19
37M,M,2011,1,20
37M,M,2011,1,20
37M,M,2011,1,23
37M,M,2011,1,23
37M,M,2011,1,24
37M,M,2011,1,25
37M,M,2011,1,30
37M,M,2010,3,25
37M,M,2010,3,25
37M,M,2010,3,26
37M,M,2010,3,26
37M,M,2010,3,27
37M,M,2010,3,29
37M,M,2010,3,29
37M,M,2010,3,30
37M,M,2010,3,30
37M,M,2010,3,10
37M,M,2010,3,14
37M,M,2010,2,8
37M,M,2010,2,9
37M,M,2010,2,18
37M,M,2010,2,20
37M,M,2010,2,12
37M,M,2010,2,13
37M,M,2010,2,13
37M,M,2010,2,13
37M,M,2010,2,14
37M,M,2010,2,14
37M,M,2010,2,15
37M,M,2010,2,15
37M,M,2010,2,16
37M,M,2010,2,16
37M,M,2010,2,16
37M,M,2010,2,17
37M,M,2010,2,17
37M,M,2010,2,18
37M,M,2010,2,18
24M,M,2009,12,6
24M,M,2009,12,7
37M,M,2011,2,14
09F,F,2011,1,21
09F,F,2011,2,23
09F,F,2009,12,1
09F,F,2009,12,3
09F,F,2009,12,3
09F,F,2009,12,4
09F,F,2009,12,6
09F,F,2009,12,7
09F,F,2009,12,18
09F,F,2009,12,19
09F,F,2009,12,19
09F,F,2009,12,20
09F,F,2009,12,20
09F,F,2009,12,21
09F,F,2009,12,22
09F,F,2009,12,23
09F,F,2009,12,24
09F,F,2009,12,25
11M,M,2009,3,8
11M,M,2009,3,8
11M,M,2009,3,12
11M,M,2009,3,12
11M,M,2009,3,12
11M,M,2009,3,17
11M,M,2009,3,20
11M,M,2009,3,21
11M,M,2009,3,22
11M,M,2009,3,25
11M,M,2009,3,28
11M,M,2009,3,29
11M,M,2010,3,18
